doc_id,Titel,Datum,URL_BEKENDMAKING,URL_PDF,Overheidslaag,Overheidsnaam,Zoekterm,TEXT_HTML,TEXT_PDF,LOCAL_PDF_PATH,HTML_STATUS,HTML_TYPE,PDF_STATUS,PDF_TYPE,LBV_TYPE,WITHDRAWAL,STAGE,LBV_CONFIDENCE,LBV_METHOD,AI_SOURCE,B_STRAATNAAM,B_HUIS_NR,B_HUIS_NR_TOEV,B_POSTCODE,B_PLAATS,ADDR_CONFIDENCE,company_id,COMPANY_NAME
0441381684fa439c,Aanvraag voor een vergunning (LBV) voor de locatie Wittebroeksweg 13 te Haarle,09-09-2025,https://zoek.officielebekendmakingen.nl/prb-2025-14715.html,https://zoek.officielebekendmakingen.nl/prb-2025-14715.pdf,,Overijssel,,"Aanvraag voor een vergunning (LBV) voor de locatie Wittebroeksweg 13 te Haarle
Gedeputeerde Staten van Overijssel hebben op 5 september 2025 een aanvraag ontvangen voor een vergunning voor B240653 Natuur Wittebroeksweg 13 Haarle (LBV) Wittebroeksweg 13, Haarle. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing.
Wanneer u de documenten in het provinciehuis wilt inzien dan vragen wij u een afspraak te maken. Desgewenst kunt u de documenten digitaal toegestuurd krijgen. U kunt hiervoor telefoonnummer 038 499 88 99 bellen.
Nadere inlichtingen:
038 499 88 99.","PROVINCIAAL BLAD Officiële uitgave van de provincie Overijssel Nr. 14715 9 september 2025 Aanvraag voor een vergunning (LBV) voor de locatie Wittebroeksweg 13 te Haarle Gedeputeerde Staten van Overijssel hebben op 5 september 2025 een aanvraag ontvangen voor een vergunning voor B240653 Natuur Wittebroeksweg 13 Haarle (LBV) Wittebroeksweg 13, Haarle. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing. Wanneer u de documenten in het provinciehuis wilt inzien dan vragen wij u een afspraak te maken. Desgewenst kunt u de documenten digitaal toegestuurd krijgen. U kunt hiervoor telefoonnummer 038 499 88 99 bellen. Nadere inlichtingen: 038 499 88 99. 1 Provinciaal blad 2025 nr. 14715 9 september 2025",/Users/jandaalder/Desktop/lbv/pdfs/0441381684fa439cprb-2025-14715.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,none,receipt_of_application,0.9,llm_full,llm_full,Wittebroeksweg,13,,,Haarle,0.9,,
bc4b8be7c09a7307,Aanvraag voor een vergunning tbv LBV Alsteedseweg 50 Haaksbergen,01-10-2025,https://zoek.officielebekendmakingen.nl/prb-2025-16081.html,https://zoek.officielebekendmakingen.nl/prb-2025-16081.pdf,,Overijssel,,"Aanvraag voor een vergunning tbv LBV Alsteedseweg 50 Haaksbergen
Gedeputeerde Staten van Overijssel hebben op 22 september 2025 een aanvraag ontvangen voor een vergunning ten behoeve van een LBV-regeling voor de locatie Alsteedseweg 50 te Haaksbergen. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing.
Wanneer u de documenten in het provinciehuis wilt inzien dan vragen wij u een afspraak te maken. Desgewenst kunt u de documenten digitaal toegestuurd krijgen. U kunt hiervoor telefoonnummer 038 499 88 99 bellen.
Nadere inlichtingen:
038 499 88 99.",PROVINCIAAL BLAD Officiële uitgave van de provincie Overijssel Nr. 16081 1 oktober 2025 Aanvraag voor een vergunning tbv LBV Alsteedseweg 50 Haaksbergen Gedeputeerde Staten van Overijssel hebben op 22 september 2025 een aanvraag ontvangen voor een vergunning ten behoeve van een LBV-regeling voor de locatie Alsteedseweg 50 te Haaksbergen. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing. Wanneer u de documenten in het provinciehuis wilt inzien dan vragen wij u een afspraak te maken. Desgewenst kunt u de documenten digitaal toegestuurd krijgen. U kunt hiervoor telefoonnummer 038 499 88 99 bellen. Nadere inlichtingen: 038 499 88 99. 1 Provinciaal blad 2025 nr. 16081 1 oktober 2025,/Users/jandaalder/Desktop/lbv/pdfs/bc4b8be7c09a7307prb-2025-16081.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,none,receipt_of_application,0.9,llm_full,llm_full,Alsteedseweg,50,,,Haaksbergen,0.9,,
d8a98158e3056a98,Aanvraag voor een vergunning voor B240925 Natuur NB vergunning tbv LBV Helhuizerweg 16 Holten,04-09-2025,https://zoek.officielebekendmakingen.nl/prb-2025-14492.html,https://zoek.officielebekendmakingen.nl/prb-2025-14492.pdf,,Overijssel,,"Aanvraag voor een vergunning voor B240925 Natuur NB vergunning tbv LBV Helhuizerweg 16 Holten
Gedeputeerde Staten van Overijssel hebben op 2 september 2025 een aanvraag ontvangen voor een vergunning voor B240925 Natuur NB vergunning tbv LBV Helhuizerweg 16 Holten. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing.
Nadere inlichtingen:
038 499 88 99.",PROVINCIAAL BLAD Officiële uitgave van de provincie Overijssel Nr. 14492 4 september 2025 Aanvraag voor een vergunning voor B240925 Natuur NB vergunning tbv LBV Helhuizerweg 16 Holten Gedeputeerde Staten van Overijssel hebben op 2 september 2025 een aanvraag ontvangen voor een vergunning voor B240925 Natuur NB vergunning tbv LBV Helhuizerweg 16 Holten. Daarbij is de uitge- breide voorbereidingsprocedure van toepassing. Nadere inlichtingen: 038 499 88 99. 1 Provinciaal blad 2025 nr. 14492 4 september 2025,/Users/jandaalder/Desktop/lbv/pdfs/d8a98158e3056a98prb-2025-14492.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,none,receipt_of_application,0.9,llm_full,llm_full,Helhuizerweg,16,,,Holten,0.9,,
9fbe8ed504899d0a,Aanvraag voor een vergunning voor omschakeling tot akkerbouw (LBV-regeling) voor de locatie Molenweg 24 te Haarle,09-09-2025,https://zoek.officielebekendmakingen.nl/prb-2025-14696.html,https://zoek.officielebekendmakingen.nl/prb-2025-14696.pdf,,Overijssel,,"Aanvraag voor een vergunning voor omschakeling tot akkerbouw (LBV-regeling) voor de locatie Molenweg 24 te Haarle
Gedeputeerde Staten van Overijssel hebben op 4 september 2025 een aanvraag ontvangen voor een vergunning voor omschakeling tot akkerbouw (LBV-regeling) voor de locatie Molenweg 24 te Haarle. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing.
Nadere inlichtingen:
038 499 88 99.",PROVINCIAAL BLAD Officiële uitgave van de provincie Overijssel Nr. 14696 9 september 2025 Aanvraag voor een vergunning voor omschakeling tot akkerbouw (LBV-regeling) voor de locatie Molenweg 24 te Haarle Gedeputeerde Staten van Overijssel hebben op 4 september 2025 een aanvraag ontvangen voor een vergunning voor omschakeling tot akkerbouw (LBV-regeling) voor de locatie Molenweg 24 te Haarle. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing. Nadere inlichtingen: 038 499 88 99. 1 Provinciaal blad 2025 nr. 14696 9 september 2025,/Users/jandaalder/Desktop/lbv/pdfs/9fbe8ed504899d0aprb-2025-14696.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,none,receipt_of_application,0.9,llm_full,llm_full,Molenweg,24,,,Haarle,0.9,,
d553271f4e22aca1,"Aanvraag voor het intrekken van een vergunning voor Berghuisweg 19, Heeten t.b.v. LBV",27-08-2025,https://zoek.officielebekendmakingen.nl/prb-2025-13971.html,https://zoek.officielebekendmakingen.nl/prb-2025-13971.pdf,,Overijssel,,"Aanvraag voor het intrekken van een vergunning voor Berghuisweg 19, Heeten t.b.v. LBV
Gedeputeerde Staten van Overijssel hebben op 22 augustus 2025 een aanvraag ontvangen voor het intrekken van een vergunning voor Berghuisweg 19 te Heeten t.b.v. LBV. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing. De aanvraag betreft de activiteit 'natura 2000-activiteit'.
De aanvraag en bijbehorende stukken zijn in te zien op jeleefomgeving.nl/inzien/001900328/082f6ab4-1861-4844-bcd7-1a718be50f98. Wanneer u de documenten in het provinciehuis wilt inzien dan vragen wij u een afspraak te maken. Desgewenst kunt u de documenten digitaal toegestuurd krijgen. U kunt hiervoor telefoonnummer 038 499 88 99 bellen.
Nadere inlichtingen:
038 499 88 99.","PROVINCIAAL BLAD Officiële uitgave van de provincie Overijssel Nr. 13971 27 augustus 2025 Aanvraag voor het intrekken van een vergunning voor Berghuisweg 19, Heeten t.b.v. LBV Gedeputeerde Staten van Overijssel hebben op 22 augustus 2025 een aanvraag ontvangen voor het intrekken van een vergunning voor Berghuisweg 19 te Heeten t.b.v. LBV. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing. De aanvraag betreft de activiteit 'natura 2000-activiteit'. De aanvraag en bijbehorende stukken zijn in te zien op jeleefomgeving.nl/inzien/001900328/082f6ab4- 1861-4844-bcd7-1a718be50f98. Wanneer u de documenten in het provinciehuis wilt inzien dan vragen wij u een afspraak te maken. Desgewenst kunt u de documenten digitaal toegestuurd krijgen. U kunt hiervoor telefoonnummer 038 499 88 99 bellen. Nadere inlichtingen: 038 499 88 99. 1 Provinciaal blad 2025 nr. 13971 27 augustus 2025",/Users/jandaalder/Desktop/lbv/pdfs/d553271f4e22aca1prb-2025-13971.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,unknown,receipt_of_application,0.9,llm_full,llm_full,Berghuisweg,19,,,Heeten,0.9,,
c04e87ef7932aba0,Aanvraag voor het intrekken van een vergunning voor Intrekken omgevingsvergunning Z-HZ-NB-2013-017552 tbv LBV Eversdijk 24 Enter,19-09-2025,https://zoek.officielebekendmakingen.nl/prb-2025-15383.html,https://zoek.officielebekendmakingen.nl/prb-2025-15383.pdf,,Overijssel,,"Aanvraag voor het intrekken van een vergunning voor Intrekken omgevingsvergunning Z-HZ-NB-2013-017552 tbv LBV Eversdijk 24 Enter
Gedeputeerde Staten van Overijssel hebben op 16 september 2025 een aanvraag ontvangen voor het intrekken van een vergunning voor Intrekken omgevingsvergunning Z-HZ-NB-2013-017552 tbv LBV Eversdijk 24 Enter. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing.
Nadere inlichtingen:
038 499 88 99.",PROVINCIAAL BLAD Officiële uitgave van de provincie Overijssel Nr. 15383 19 september 2025 Aanvraag voor het intrekken van een vergunning voor Intrekken omgevingsvergunning Z-HZ-NB-2013-017552 tbv LBV Eversdijk 24 Enter Gedeputeerde Staten van Overijssel hebben op 16 september 2025 een aanvraag ontvangen voor het intrekken van een vergunning voor Intrekken omgevingsvergunning Z-HZ-NB-2013-017552 tbv LBV Eversdijk 24 Enter. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing. Nadere inlichtingen: 038 499 88 99. 1 Provinciaal blad 2025 nr. 15383 19 september 2025,/Users/jandaalder/Desktop/lbv/pdfs/c04e87ef7932aba0prb-2025-15383.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,unknown,receipt_of_application,0.9,llm_full,llm_full,Eversdijk,24,,,Enter,0.8,,
e7a4fe89a77904fa,Aanvraag voor het intrekken van een vergunning voor ivm LBV-regeling Oude Boekeloseweg 115 Haaksbergen,03-09-2025,https://zoek.officielebekendmakingen.nl/prb-2025-14413.html,https://zoek.officielebekendmakingen.nl/prb-2025-14413.pdf,,Overijssel,,"Aanvraag voor het intrekken van een vergunning voor ivm LBV-regeling Oude Boekeloseweg 115 Haaksbergen
Gedeputeerde Staten van Overijssel hebben op 1 september 2025 een aanvraag ontvangen voor het intrekken van een vergunning voor gedeeltelijke intrekking vergunning Z-HZ-NB-2013-018496 ivm LBV-regeling Oude Boekeloseweg 115 Haaksbergen. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing.
Nadere inlichtingen:
038 499 88 99.",PROVINCIAAL BLAD Officiële uitgave van de provincie Overijssel Nr. 14413 3 september 2025 Aanvraag voor het intrekken van een vergunning voor ivm LBV-regeling Oude Boekeloseweg 115 Haaksbergen Gedeputeerde Staten van Overijssel hebben op 1 september 2025 een aanvraag ontvangen voor het intrekken van een vergunning voor gedeeltelijke intrekking vergunning Z-HZ-NB-2013-018496 ivm LBV- regeling Oude Boekeloseweg 115 Haaksbergen. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing. Nadere inlichtingen: 038 499 88 99. 1 Provinciaal blad 2025 nr. 14413 3 september 2025,/Users/jandaalder/Desktop/lbv/pdfs/e7a4fe89a77904faprb-2025-14413.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,partial,receipt_of_application,0.95,llm_full,llm_full,Oude Boekeloseweg,115,,,Haaksbergen,0.9,,
015809ee338f8635,Aanvraag voor het intrekken van een vergunning voor Rekveldweg 6 te Dalfsen t.b.v. LBV,03-10-2025,https://zoek.officielebekendmakingen.nl/prb-2025-16237.html,https://zoek.officielebekendmakingen.nl/prb-2025-16237.pdf,,Overijssel,,"Aanvraag voor het intrekken van een vergunning voor Rekveldweg 6 te Dalfsen t.b.v. LBV
Gedeputeerde Staten van Overijssel hebben op 26 september 2025 een aanvraag ontvangen voor het intrekken van een vergunning voor de locatie Rekveldweg 6 te Dalfsen t.b.v. LBV. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing.
De aanvraag en bijbehorende stukken zijn in te zien op jeleefomgeving.nl/inzien/001900328/df000220-6264-4b34-b0fb-63f42cffd835. Wanneer u de documenten in het provinciehuis wilt inzien dan vragen wij u een afspraak te maken. Desgewenst kunt u de documenten digitaal toegestuurd krijgen. U kunt hiervoor telefoonnummer 038 499 88 99 bellen.
Nadere inlichtingen:
038 499 88 99.",PROVINCIAAL BLAD Officiële uitgave van de provincie Overijssel Nr. 16237 3 oktober 2025 Aanvraag voor het intrekken van een vergunning voor Rekveldweg 6 te Dalfsen t.b.v. LBV Gedeputeerde Staten van Overijssel hebben op 26 september 2025 een aanvraag ontvangen voor het intrekken van een vergunning voor de locatie Rekveldweg 6 te Dalfsen t.b.v. LBV. Daarbij is de uitge- breide voorbereidingsprocedure van toepassing. De aanvraag en bijbehorende stukken zijn in te zien op jeleefomgeving.nl/inzien/001900328/df000220- 6264-4b34-b0fb-63f42cffd835. Wanneer u de documenten in het provinciehuis wilt inzien dan vragen wij u een afspraak te maken. Desgewenst kunt u de documenten digitaal toegestuurd krijgen. U kunt hiervoor telefoonnummer 038 499 88 99 bellen. Nadere inlichtingen: 038 499 88 99. 1 Provinciaal blad 2025 nr. 16237 3 oktober 2025,/Users/jandaalder/Desktop/lbv/pdfs/015809ee338f8635prb-2025-16237.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,unknown,receipt_of_application,0.9,llm_full,llm_full,Rekveldweg,6,,,Dalfsen,0.9,,
cbb0213f944c1752,Aanvraag voor het wijzigen van een vergunning voor wijzigen WNB vergunning Z-HZ-NB-2013-017416 tbv LBV regeling Winterkamperweg 26 Markelo,09-09-2025,https://zoek.officielebekendmakingen.nl/prb-2025-14692.html,https://zoek.officielebekendmakingen.nl/prb-2025-14692.pdf,,Overijssel,,"Aanvraag voor het wijzigen van een vergunning voor wijzigen WNB vergunning Z-HZ-NB-2013-017416 tbv LBV regeling Winterkamperweg 26 Markelo
Gedeputeerde Staten van Overijssel hebben op 5 september 2025 een aanvraag ontvangen voor het wijzigen van een vergunning voor wijzigen WNB vergunning Z-HZ-NB-2013-017416 tbv LBV regeling Winterkamperweg 26 Markelo. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing.
Nadere inlichtingen:
038 499 88 99.",PROVINCIAAL BLAD Officiële uitgave van de provincie Overijssel Nr. 14692 9 september 2025 Aanvraag voor het wijzigen van een vergunning voor wijzigen WNB vergunning Z-HZ-NB-2013-017416 tbv LBV regeling Winterkamperweg 26 Markelo Gedeputeerde Staten van Overijssel hebben op 5 september 2025 een aanvraag ontvangen voor het wijzigen van een vergunning voor wijzigen WNB vergunning Z-HZ-NB-2013-017416 tbv LBV regeling Winterkamperweg 26 Markelo. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing. Nadere inlichtingen: 038 499 88 99. 1 Provinciaal blad 2025 nr. 14692 9 september 2025,/Users/jandaalder/Desktop/lbv/pdfs/cbb0213f944c1752prb-2025-14692.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,none,receipt_of_application,0.9,llm_full,llm_full,Winterkamperweg,26,,,Markelo,0.8,,
4556b8c06df9c0e8,"Aanvraag voor wijziging op een vergunning voor Lumeij V.O.F., Sangeldijk 7 Holten (LBV regeling) Sangeldijk 7 Holten",09-09-2025,https://zoek.officielebekendmakingen.nl/prb-2025-14699.html,https://zoek.officielebekendmakingen.nl/prb-2025-14699.pdf,,Overijssel,,"Aanvraag voor wijziging op een vergunning voor Lumeij V.O.F., Sangeldijk 7 Holten (LBV regeling) Sangeldijk 7 Holten
Gedeputeerde Staten van Overijssel hebben op 4 september 2025 een aanvraag ontvangen voor een vergunning voor Lumeij V.O.F., Sangeldijk 7 Holten (LBV regeling) Sangeldijk 7 Holten. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing.
Nadere inlichtingen:
038 499 88 99.","PROVINCIAAL BLAD Officiële uitgave van de provincie Overijssel Nr. 14699 9 september 2025 Aanvraag voor wijziging op een vergunning voor Lumeij V.O.F., Sangeldijk 7 Holten (LBV regeling) Sangeldijk 7 Holten Gedeputeerde Staten van Overijssel hebben op 4 september 2025 een aanvraag ontvangen voor een vergunning voor Lumeij V.O.F., Sangeldijk 7 Holten (LBV regeling) Sangeldijk 7 Holten. Daarbij is de uitgebreide voorbereidingsprocedure van toepassing. Nadere inlichtingen: 038 499 88 99. 1 Provinciaal blad 2025 nr. 14699 9 september 2025",/Users/jandaalder/Desktop/lbv/pdfs/4556b8c06df9c0e8prb-2025-14699.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,none,receipt_of_application,0.9,llm_full,llm_full,Sangeldijk,7,,,Holten,0.9,,
4fc7aa07eb2e9bc5,Besluit aangevraagde intrekking van een vergunning namens vergunninghouder - Noordelijke Meentsteeg 16A in Rhenen,13-10-2025,https://zoek.officielebekendmakingen.nl/prb-2025-16756.html,https://zoek.officielebekendmakingen.nl/prb-2025-16756.pdf,,Utrecht,,"Besluit aangevraagde intrekking van een vergunning namens vergunninghouder - Noordelijke Meentsteeg 16A in Rhenen
Gedeputeerde Staten van Utrecht hebben besloten, een verzoek tot intrekking met zaaknummer Z-PU-2024-002786 toe te wijzen op grond van de Omgevingswet. Het betreft een verzoek van vergunninghouder tot volledige intrekking in het kader van de Landelijke beëindigingsregeling veehouderijlocaties met piekbelasting (Lbv-plus), waarbij de bestaande bedrijfswoning wordt omgezet naar een reguliere woonbestemming. De desbetreffende vergunning is verleend op 4 maart 2016 met zaakkenmerk 2015-010622 ten behoeve van de veehouderij aan de Noordelijke Meentsteeg 16A in Rhenen.
Inhoud van het besluit
U vindt de inhoud van het besluit aan de linkerkant onder ""Bekijk documenten"" (op een groot scherm) of onder “Details” (op een klein scherm).
Besluit en bijbehorende stukken inzien
U kunt het besluit en de daarbij behorende stukken gedurende 6 weken vanaf de publicatiedatum op officielebekendmakingen.nl inzien op Het Provinciehuis van de provincie Utrecht (Archimedeslaan 6 in Utrecht), elke werkdag van 9:00 uur tot 16:00 uur. Maak hiervoor telefonisch een afspraak met het Servicebureau van het team Vergunningverlening Natuur en Landschap van de provincie Utrecht via 030 258 91 11 (vraag naar het Servicebureau van het team Vergunningverlening Natuur en Landschap).
Het besluit en de bijbehorende stukken kan de provincie Utrecht ook (in de meeste gevallen) op uw verzoek naar u mailen. Stuur daarvoor een verzoek naar het Servicebureau van het team Vergunningverlening Natuur en Landschap van de provincie Utrecht via servicebureau@provincie-utrecht.nl of via 030 258 91 11. Vermeld daarbij het zaaknummer (dit vindt u in de eerste alinea van deze kennisgeving).
Beroep indienen
Binnen 6 weken na de terinzagelegging van het besluit kunnen de volgende partijen bij de rechtbank beroep indienen tegen het besluit:
1. Belanghebbenden;
2. Niet-belanghebbenden die op tijd hun zienswijze op het ontwerpbesluit ingediend hebben; of
3. Niet-belanghebbenden die geen zienswijze ingediend hebben, maar die dat redelijkerwijs niet verweten kan worden.
Meer informatie over de beroepsprocedure vindt u op
www.rechtspraak.nl
.
Griffierecht
Aan de behandeling van een beroepschrift zijn kosten verbonden. Meer informatie hierover vindt u op
www.rechtspraak.nl
.
Meer informatie
Heeft u een vraag over het besluit? Neem dan contact op met team Vergunningverlening Natuur en Landschap via servicebureau@provincie-utrecht.nl of via het algemeen telefoonnummer van de provincie Utrecht (030 258 91 11, vraag naar het Servicebureau van het team Vergunningverlening Natuur en Landschap). Wanneer u contact opneemt, geef dan het zaaknummer door (dit vindt u in de eerste alinea van deze kennisgeving). Dan kan de provincie Utrecht u zo snel mogelijk helpen.","PROVINCIAAL BLAD Officiële uitgave van de provincie Utrecht Nr. 16756 13 oktober 2025 Besluit aangevraagde intrekking van een vergunning namens vergunninghouder - Noordelijke Meentsteeg 16A in Rhenen Gedeputeerde Staten van Utrecht hebben besloten, een verzoek tot intrekking met zaaknummer Z-PU- 2024-002786 toe te wijzen op grond van de Omgevingswet. Het betreft een verzoek van vergunninghouder tot volledige intrekking in het kader van de Landelijke beëindigingsregeling veehouderijlocaties met piekbelasting (Lbv-plus), waarbij de bestaande bedrijfswoning wordt omgezet naar een reguliere woonbestemming. De desbetreffende vergunning is verleend op 4 maart 2016 met zaakkenmerk 2015- 010622 ten behoeve van de veehouderij aan de Noordelijke Meentsteeg 16A in Rhenen. Inhoud van het besluit U vindt de inhoud van het besluit aan de linkerkant onder ""Bekijk documenten"" (op een groot scherm) of onder “Details” (op een klein scherm). Besluit en bijbehorende stukken inzien U kunt het besluit en de daarbij behorende stukken gedurende 6 weken vanaf de publicatiedatum op officielebekendmakingen.nl inzien op Het Provinciehuis van de provincie Utrecht (Archimedeslaan 6 in Utrecht), elke werkdag van 9:00 uur tot 16:00 uur. Maak hiervoor telefonisch een afspraak met het Ser- vicebureau van het team Vergunningverlening Natuur en Landschap van de provincie Utrecht via 030 258 91 11 (vraag naar het Servicebureau van het team Vergunningverlening Natuur en Landschap). Het besluit en de bijbehorende stukken kan de provincie Utrecht ook (in de meeste gevallen) op uw verzoek naar u mailen. Stuur daarvoor een verzoek naar het Servicebureau van het team Vergunning- verlening Natuur en Landschap van de provincie Utrecht via servicebureau@provincie-utrecht.nl of via 030 258 91 11. Vermeld daarbij het zaaknummer (dit vindt u in de eerste alinea van deze kennisgeving). Beroep indienen Binnen 6 weken na de terinzagelegging van het besluit kunnen de volgende partijen bij de rechtbank beroep indienen tegen het besluit: 1. Belanghebbenden; 2. Niet-belanghebbenden die op tijd hun zienswijze op het ontwerpbesluit ingediend hebben; of 3. Niet-belanghebbenden die geen zienswijze ingediend hebben, maar die dat redelijkerwijs niet verweten kan worden. Meer informatie over de beroepsprocedure vindt u op www.rechtspraak.nl. Griffierecht Aan de behandeling van een beroepschrift zijn kosten verbonden. Meer informatie hierover vindt u op www.rechtspraak.nl. Meer informatie Heeft u een vraag over het besluit? Neem dan contact op met team Vergunningverlening Natuur en Landschap via servicebureau@provincie-utrecht.nl of via het algemeen telefoonnummer van de provincie Utrecht (030 258 91 11, vraag naar het Servicebureau van het team Vergunningverlening Natuur en 1 Provinciaal blad 2025 nr. 16756 13 oktober 2025 Landschap). Wanneer u contact opneemt, geef dan het zaaknummer door (dit vindt u in de eerste alinea van deze kennisgeving). Dan kan de provincie Utrecht u zo snel mogelijk helpen. 2 Provinciaal blad 2025 nr. 16756 13 oktober 2025",/Users/jandaalder/Desktop/lbv/pdfs/4fc7aa07eb2e9bc5prb-2025-16756.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,full,definitive_decision,1.0,llm_full,llm_full,Noordelijke Meentsteeg,16,A,,Rhenen,0.9,,
71a52fe4d8e07bc6,Besluit op aanvraag vergunning voor akkerbouwbedrijf met hobbypaarden (nieuwe activiteit Lbv) Elshagenweg 3 te Wesepe,30-09-2025,https://zoek.officielebekendmakingen.nl/prb-2025-15973.html,https://zoek.officielebekendmakingen.nl/prb-2025-15973.pdf,,Overijssel,,"Besluit op aanvraag vergunning voor akkerbouwbedrijf met hobbypaarden (nieuwe activiteit Lbv) Elshagenweg 3 te Wesepe
Gedeputeerde Staten van Overijssel hebben op 22 januari 2025 een aanvraag ontvangen voor een vergunning voor een akkerbouwbedrijf met hobbypaarden (nieuwe activiteit Lbv) Elshagenweg 3 te Wesepe . Gedeputeerde Staten hebben besloten dat het verzoek voor een vergunning wordt verleend. Het besluit en de bijbehorende stukken zijn in te zien op jeleefomgeving.nl/inzien/001900328/0e1306c6-fb63-411e-b3f8-1fa620aac7b5.
De aanvraag, het besluit en de bijbehorende stukken liggen vanaf twee werkdagen na bekendmaking zes weken ter inzage bij de provincie Overijssel, Luttenbergstraat 2 te Zwolle. Wanneer u de documenten in het provinciehuis wilt inzien dan vragen wij u een afspraak te maken. Desgewenst kunt u de documenten digitaal toegestuurd krijgen. U kunt hiervoor telefoonnummer 038 499 88 99 bellen.
In het besluit kunt u lezen over de mogelijkheid voor het indienen van beroep. De termijn voor het indienen van beroep eindigt op 11 november 2025.
Nadere inlichtingen
: Team Vergunningverlening, 038 499 88 99.","PROVINCIAAL BLAD Officiële uitgave van de provincie Overijssel Nr. 15973 30 september 2025 Besluit op aanvraag vergunning voor akkerbouwbedrijf met hobbypaarden (nieuwe activiteit Lbv) Elshagenweg 3 te Wesepe Gedeputeerde Staten van Overijssel hebben op 22 januari 2025 een aanvraag ontvangen voor een vergunning voor een akkerbouwbedrijf met hobbypaarden (nieuwe activiteit Lbv) Elshagenweg 3 te Wesepe . Gedeputeerde Staten hebben besloten dat het verzoek voor een vergunning wordt verleend. Het besluit en de bijbehorende stukken zijn in te zien op jeleefomgeving.nl/inzien/001900328/0e1306c6- fb63-411e-b3f8-1fa620aac7b5. De aanvraag, het besluit en de bijbehorende stukken liggen vanaf twee werkdagen na bekendmaking zes weken ter inzage bij de provincie Overijssel, Luttenbergstraat 2 te Zwolle. Wanneer u de documenten in het provinciehuis wilt inzien dan vragen wij u een afspraak te maken. Desgewenst kunt u de docu- menten digitaal toegestuurd krijgen. U kunt hiervoor telefoonnummer 038 499 88 99 bellen. In het besluit kunt u lezen over de mogelijkheid voor het indienen van beroep. De termijn voor het in- dienen van beroep eindigt op 11 november 2025. Nadere inlichtingen: Team Vergunningverlening, 038 499 88 99. 1 Provinciaal blad 2025 nr. 15973 30 september 2025",/Users/jandaalder/Desktop/lbv/pdfs/71a52fe4d8e07bc6prb-2025-15973.pdf,200,text/html; charset=utf-8,200.0,application/pdf,LBV/LBV+,none,definitive_decision,0.9,llm_full,llm_full,Elshagenweg,3,,,Wesepe,0.9,,
